distance(meters),Speed(m/s),duration(minutes),Congestion,label_enc_road
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,4,2,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,3,2,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,3,1,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,4,2,36
541,2.5761904761904764,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,3.6066666666666665,3,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,3,1,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,3,2,36
541,3.6066666666666665,3,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,3.0055555555555555,3,2,36
541,2.0037037037037035,4,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,4,2,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,3,2,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,3,1,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,4,2,36
541,2.5761904761904764,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,3.6066666666666665,3,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,3,1,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,2.5761904761904764,3,2,36
541,3.6066666666666665,3,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,3.0055555555555555,3,2,36
541,2.0037037037037035,4,2,36
541,2.5761904761904764,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,1,0,36
541,6.011111111111113,2,0,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,6.011111111111113,2,0,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.6066666666666665,2,1,36
541,3.0055555555555555,3,2,36
541,3.0055555555555555,3,2,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,4.508333333333334,2,1,36
541,3.0055555555555555,3,2,36
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.6466666666666665,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.6466666666666665,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.6466666666666665,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.6466666666666665,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.6466666666666665,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.6466666666666665,3,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,6.0777777777777775,2,0,34
547,4.558333333333334,2,1,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,3,2,34
547,3.0388888888888888,2,2,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,4.558333333333334,2,1,34
547,3.6466666666666665,2,2,34
955,5.3055555555555545,3,0,23
993,3.31,5,2,35
955,5.3055555555555545,3,0,23
993,3.31,5,2,35
955,5.3055555555555545,3,0,23
993,3.31,4,2,35
955,5.3055555555555545,3,0,23
993,3.6777777777777776,4,1,35
955,5.3055555555555545,3,0,23
993,4.1375,4,1,35
955,6.366666666666666,3,0,23
993,4.728571428571429,3,1,35
955,6.366666666666666,3,0,23
993,4.728571428571429,3,1,35
955,6.366666666666666,3,0,23
993,5.516666666666668,3,0,35
955,6.366666666666666,3,0,23
993,5.516666666666668,3,0,35
955,6.366666666666666,3,0,23
993,4.728571428571429,3,1,35
955,6.366666666666666,3,0,23
993,5.516666666666668,3,0,35
955,6.366666666666666,3,0,23
993,4.728571428571429,3,1,35
955,5.3055555555555545,4,0,23
993,4.728571428571429,4,1,35
955,5.3055555555555545,3,0,23
993,4.1375,4,1,35
955,5.3055555555555545,3,0,23
993,3.6777777777777776,4,1,35
955,5.3055555555555545,3,0,23
993,3.31,4,2,35
955,5.3055555555555545,3,0,23
993,2.7583333333333333,5,2,35
955,5.3055555555555545,3,0,23
993,3.0090909090909093,5,2,35
955,5.3055555555555545,3,0,23
993,3.0090909090909093,5,2,35
955,5.3055555555555545,3,0,23
993,3.0090909090909093,5,2,35
955,5.3055555555555545,3,0,23
993,3.31,5,2,35
955,5.3055555555555545,3,0,23
993,3.31,5,2,35
